match_id,radiant_pick,dire_pick,radiant_pick_order,dire_pick_order,radiant_win
6933669709,"['Lina', 'Queen of Pain', 'Marci', 'Zeus', 'Tiny']","[""Nature's Prophet"", 'Mars', 'Snapfire', 'Riki', 'Rubick']","[0, 2, 6, 7, 8]","[1, 3, 4, 5, 9]",True
6933665405,"['Tusk', 'Windranger', 'Enigma', 'Void Spirit', 'Bloodseeker']","['Mirana', 'Dark Willow', 'Leshrac', 'Night Stalker', 'Gyrocopter']","[3, 4, 6, 8, 11]","[0, 5, 7, 9, 10]",False
6933662300,"['Lich', 'Hoodwink', 'Tidehunter', 'Juggernaut', 'Lina']","['Primal Beast', 'Omniknight', 'Clinkz', 'Razor', 'Puck']","[0, 3, 4, 5, 9]","[1, 2, 6, 7, 8]",False
6933576710,"['Razor', 'Tusk', 'Nyx Assassin', 'Drow Ranger', 'Zeus']","['Crystal Maiden', 'Lina', 'Earthshaker', 'Axe', 'Phantom Lancer']","[1, 2, 4, 5, 9]","[0, 3, 6, 7, 8]",False
6933574305,"['Oracle', 'Sven', 'Ursa', 'Pudge', 'Shadow Fiend']","['Magnus', 'Drow Ranger', 'Gyrocopter', 'Viper', 'Tusk']","[0, 4, 5, 6, 10]","[1, 3, 7, 8, 9]",False
6933563513,"['Skywrath Mage', 'Treant Protector', 'Beastmaster', 'Puck', 'Morphling']","['Primal Beast', 'Warlock', 'Omniknight', 'Zeus', 'Arc Warden']","[4, 5, 8, 9, 11]","[2, 3, 6, 7, 10]",False
6933532916,"['Hoodwink', 'Sven', 'Medusa', 'Lion', 'Mars']","['Skywrath Mage', 'Timbersaw', 'Drow Ranger', 'Templar Assassin', 'Marci']","[1, 3, 5, 6, 8]","[0, 2, 4, 7, 9]",True
6933531409,"['Invoker', 'Hoodwink', 'Legion Commander', 'Silencer', 'Naga Siren']","['Mars', 'Enchantress', 'Earth Spirit', 'Bounty Hunter', 'Monkey King']","[2, 4, 7, 8, 9]","[0, 3, 5, 6, 10]",True
6933507510,"['Earth Spirit', 'Dazzle', 'Doom', 'Axe', 'Pangolier']","['Legion Commander', 'Lina', 'Undying', 'Dark Willow', 'Outworld Destroyer']","[0, 3, 6, 7, 9]","[2, 4, 5, 8, 10]",False
6933500919,"['Mirana', ""Nature's Prophet"", 'Tusk', 'Anti-Mage', 'Leshrac']","['Riki', 'Treant Protector', 'Slardar', 'Templar Assassin', 'Troll Warlord']","[1, 3, 6, 7, 9]","[0, 2, 4, 5, 8]",False
6933447904,"['Tusk', 'Mirana', 'Razor', 'Ember Spirit', 'Monkey King']","['Earth Spirit', 'Dawnbreaker', 'Tiny', 'Lina', 'Morphling']","[1, 2, 6, 7, 9]","[0, 3, 4, 5, 8]",False
6933447608,"['Silencer', 'Centaur Warrunner', 'Death Prophet', 'Axe', 'Legion Commander']","['Warlock', 'Tiny', 'Night Stalker', 'Sven', 'Ember Spirit']","[0, 2, 6, 7, 9]","[1, 3, 4, 5, 8]",False
6933441408,"['Disruptor', 'Earth Spirit', 'Sand King', 'Ursa', 'Huskar']","['Dark Willow', 'Windranger', 'Leshrac', 'Sniper', 'Sven']","[0, 2, 6, 7, 8]","[1, 3, 4, 5, 9]",True
6933412110,"['Tusk', 'Ogre Magi', 'Spirit Breaker', 'Queen of Pain', 'Troll Warlord']","['Rubick', 'Void Spirit', 'Dragon Knight', 'Sand King', 'Anti-Mage']","[2, 3, 4, 6, 9]","[0, 1, 5, 7, 8]",False
6933392015,"['Undying', 'Earth Spirit', 'Naga Siren', 'Winter Wyvern', 'Pugna']","['Mirana', 'Tusk', 'Ember Spirit', 'Ursa', 'Magnus']","[0, 3, 5, 7, 8]","[1, 2, 4, 6, 9]",True
6933388209,"['Undying', 'Pangolier', 'Marci', 'Chaos Knight', 'Shadow Fiend']","['Mirana', 'Pudge', 'Bloodseeker', 'Timbersaw', 'Lina']","[0, 3, 6, 7, 8]","[1, 2, 4, 5, 9]",True
6933364811,"['Clockwerk', 'Primal Beast', 'Tiny', 'Dark Seer', 'Drow Ranger']","['Spirit Breaker', 'Skywrath Mage', 'Leshrac', 'Queen of Pain', 'Pudge']","[0, 3, 4, 5, 8]","[1, 2, 6, 7, 9]",False
6933323210,"['Marci', 'Rubick', 'Dark Seer', 'Tinker', 'Riki']","['Pudge', 'Gyrocopter', 'Lich', 'Snapfire', 'Slark']","[0, 3, 6, 7, 9]","[1, 2, 4, 5, 8]",True
6933309319,"['Ogre Magi', 'Primal Beast', 'Naga Siren', 'Grimstroke', 'Monkey King']","['Tusk', 'Queen of Pain', 'Mars', 'Ember Spirit', 'Anti-Mage']","[0, 3, 5, 6, 8]","[1, 2, 4, 7, 9]",False
6933297618,"['Earthshaker', 'Razor', 'Lina', 'Dazzle', 'Monkey King']","[""Nature's Prophet"", 'Dawnbreaker', 'Drow Ranger', 'Tusk', 'Outworld Destroyer']","[2, 3, 4, 7, 9]","[0, 1, 5, 6, 8]",False
6933275210,"['Lina', 'Rubick', 'Dragon Knight', 'Snapfire', 'Lycan']","['Tusk', 'Mirana', 'Skywrath Mage', 'Primal Beast', 'Sniper']","[0, 3, 4, 5, 9]","[1, 2, 6, 7, 8]",True
6933270203,"['Enigma', 'Tusk', 'Primal Beast', 'Mars', 'Monkey King']","['Earthshaker', 'Broodmother', 'Witch Doctor', 'Juggernaut', 'Batrider']","[2, 3, 5, 6, 8]","[0, 1, 4, 7, 9]",False
6933267702,"['Enchantress', 'Razor', 'Gyrocopter', 'Slark', 'Invoker']","['Spirit Breaker', 'Outworld Destroyer', 'Abaddon', 'Sniper', 'Riki']","[0, 1, 6, 7, 9]","[2, 3, 4, 5, 8]",False
6933246802,"['Ogre Magi', 'Silencer', 'Kunkka', 'Clinkz', 'Lycan']","['Riki', 'Lion', 'Viper', 'Shadow Fiend', 'Spectre']","[1, 3, 5, 6, 8]","[0, 2, 4, 7, 9]",True
6933234604,"['Dawnbreaker', 'Razor', 'Phoenix', 'Drow Ranger', 'Storm Spirit']","['Tusk', 'Pangolier', 'Disruptor', 'Naga Siren']","[1, 2, 4, 5, 8]","[0, 3, 6, 7]",False
6933212202,"['Winter Wyvern', 'Snapfire', 'Legion Commander', 'Lifestealer', 'Lina']","['Mirana', 'Jakiro', 'Slark', 'Earthshaker', 'Tusk']","[0, 3, 5, 6, 9]","[1, 2, 4, 7, 8]",False
6933162305,"['Silencer', 'Undying', 'Pugna', 'Centaur Warrunner', 'Phantom Lancer']","['Enchantress', 'Hoodwink', 'Venomancer', 'Witch Doctor', 'Ursa']","[1, 3, 7, 8, 10]","[0, 2, 5, 6, 9]",True
6933156617,"['Gyrocopter', 'Tiny', 'Lycan', 'Sand King', 'Drow Ranger']","['Spirit Breaker', 'Ogre Magi', 'Ursa', 'Puck', 'Slardar']","[1, 3, 6, 7, 9]","[2, 4, 5, 8, 10]",True
6933152617,"['Marci', 'Io', 'Pangolier', 'Crystal Maiden', 'Leshrac']","['Lich', 'Earthshaker', 'Ember Spirit', 'Dark Seer', 'Drow Ranger']","[1, 2, 4, 6, 8]","[0, 3, 5, 7, 9]",True
6933148201,"['Riki', 'Silencer', 'Tidehunter', 'Slark', 'Shadow Fiend']","['Weaver', 'Earthshaker', ""Nature's Prophet"", 'Primal Beast', 'Viper']","[0, 2, 5, 7, 9]","[1, 3, 4, 6, 8]",False
6933134905,"['Lina', 'Lich', 'Pudge', 'Bounty Hunter', 'Broodmother']","['Riki', 'Vengeful Spirit', 'Primal Beast', 'Huskar', 'Sven']","[1, 3, 6, 7, 8]","[0, 2, 4, 5, 9]",False
6933123711,"['Riki', 'Tusk', 'Snapfire', 'Lina', 'Tiny']","['Skywrath Mage', 'Primal Beast', 'Queen of Pain', 'Disruptor', 'Ursa']","[0, 3, 4, 5, 8]","[1, 2, 6, 7, 9]",True
6933109805,"['Ogre Magi', 'Ancient Apparition', 'Slark', 'Riki', 'Ember Spirit']","['Magnus', 'Kunkka', 'Gyrocopter', 'Phantom Assassin', 'Templar Assassin']","[2, 3, 7, 8, 10]","[1, 4, 5, 6, 9]",False
6933091104,"['Rubick', 'Dawnbreaker', 'Shadow Shaman', 'Juggernaut']","['Hoodwink', 'Skywrath Mage', 'Wraith King', 'Centaur Warrunner', 'Huskar']","[3, 6, 7, 9]","[1, 2, 4, 5, 8]",True
6933078902,"['Lion', 'Earthshaker', 'Timbersaw', 'Faceless Void', 'Tiny']","['Witch Doctor', 'Legion Commander', 'Dazzle', 'Wraith King', 'Necrophos']","[2, 3, 4, 7, 9]","[0, 1, 5, 6, 8]",False
6933075214,"['Dawnbreaker', 'Techies', 'Morphling', 'Doom', 'Tinker']","['Primal Beast', 'Dark Willow', 'Lycan', 'Faceless Void', 'Invoker']","[1, 3, 6, 7, 9]","[2, 4, 5, 8, 10]",True
6933069617,"['Lina', 'Windranger', 'Undying', 'Gyrocopter', 'Bloodseeker']","['Rubick', 'Tiny', 'Doom', 'Pugna', 'Death Prophet']","[0, 1, 6, 7, 9]","[2, 3, 4, 5, 8]",True
6933053508,"['Pangolier', 'Treant Protector', 'Rubick', 'Doom', 'Drow Ranger']","['Hoodwink', 'Riki', 'Zeus', ""Nature's Prophet"", 'Ember Spirit']","[1, 2, 4, 6, 9]","[0, 3, 5, 7, 8]",False
6933013012,"['Hoodwink', 'Lich', 'Razor', 'Tusk', 'Broodmother']","['Mirana', 'Zeus', 'Drow Ranger', 'Visage', 'Ember Spirit']","[1, 3, 5, 8, 9]","[0, 2, 6, 7, 10]",True
6932987617,"['Pudge', 'Chen', 'Monkey King', 'Primal Beast', 'Lina']","['Snapfire', 'Dawnbreaker', 'Clinkz', 'Tidehunter', 'Batrider']","[1, 2, 4, 7, 9]","[0, 3, 5, 6, 8]",False
6932948406,"['Phoenix', 'Clockwerk', 'Tusk', 'Drow Ranger', 'Doom']","['Earth Spirit', 'Crystal Maiden', 'Primal Beast', ""Nature's Prophet"", 'Marci']","[2, 3, 4, 6, 9]","[0, 1, 5, 7, 8]",True
6932932610,"['Shadow Shaman', 'Skywrath Mage', 'Doom', 'Lina', 'Tiny']","['Pudge', 'Winter Wyvern', 'Razor', 'Tusk', 'Medusa']","[0, 3, 6, 7, 8]","[1, 2, 4, 5, 9]",False
6932927819,"['Zeus', 'Jakiro', ""Nature's Prophet"", 'Phantom Assassin', 'Ember Spirit']","['Pudge', 'Lion', 'Phoenix', 'Death Prophet', 'Wraith King']","[0, 1, 4, 6, 10]","[2, 3, 5, 7, 11]",True
6932918510,"['Earthshaker', 'Silencer', 'Slark', 'Jakiro', 'Batrider']","['Treant Protector', 'Witch Doctor', 'Templar Assassin', 'Mars', 'Pangolier']","[1, 2, 6, 7, 9]","[3, 4, 5, 8, 10]",True
6932916304,"['Disruptor', 'Rubick', 'Pangolier', 'Sand King', 'Faceless Void']","['Lina', 'Tusk', 'Mirana', 'Mars', 'Morphling']","[0, 2, 4, 8, 11]","[1, 3, 6, 9, 10]",False
6932879907,"['Lich', 'Tusk', 'Phantom Lancer', 'Dark Seer', 'Templar Assassin']","['Treant Protector', 'Riki', 'Ember Spirit', 'Necrophos', 'Phantom Assassin']","[1, 2, 5, 6, 8]","[0, 3, 4, 7, 9]",False
6932879509,"['Grimstroke', 'Bounty Hunter', 'Phantom Assassin', 'Treant Protector', 'Leshrac']","['Hoodwink', 'Jakiro', 'Earthshaker', 'Phantom Lancer', 'Shadow Fiend']","[2, 3, 4, 6, 9]","[0, 1, 5, 7, 8]",True
6932873301,"['Techies', 'Rubick', 'Wraith King', 'Primal Beast', 'Queen of Pain']","['Weaver', 'Treant Protector', 'Axe', 'Leshrac', 'Batrider']","[0, 3, 5, 7, 9]","[1, 2, 6, 8, 10]",True
6932853504,"['Io', 'Mirana', 'Anti-Mage', 'Tiny', 'Leshrac']","['Techies', 'Silencer', 'Slark', 'Weaver', 'Zeus']","[0, 3, 6, 7, 9]","[1, 2, 4, 5, 8]",True
6932820903,"['Lina', 'Lion', 'Pangolier', 'Broodmother', 'Nyx Assassin']","['Tusk', 'Dark Willow', 'Sven', 'Snapfire', 'Storm Spirit']","[0, 1, 4, 5, 9]","[2, 3, 6, 7, 8]",False
6932810517,"['Snapfire', 'Rubick', 'Legion Commander', 'Phantom Assassin', 'Viper']","['Earth Spirit', 'Enchantress', 'Pangolier', 'Sniper', 'Arc Warden']","[1, 2, 6, 8, 10]","[0, 3, 5, 7, 9]",False
6932804806,"['Techies', 'Crystal Maiden', 'Drow Ranger', 'Doom', 'Outworld Destroyer']","['Skywrath Mage', 'Ursa', 'Tusk', 'Legion Commander', 'Queen of Pain']","[1, 3, 4, 5, 8]","[0, 2, 6, 7, 9]",False
6932804008,"['Slark', 'Pudge', 'Dazzle', 'Tusk', 'Invoker']","['Pugna', 'Lion', 'Ursa', 'Magnus', 'Riki']","[0, 2, 5, 7, 9]","[1, 3, 4, 6, 8]",False
6932800216,"['Treant Protector', 'Zeus', 'Lina', 'Legion Commander', 'Tusk']","['Silencer', 'Hoodwink', 'Faceless Void', 'Outworld Destroyer', 'Pangolier']","[1, 3, 4, 8, 9]","[0, 2, 5, 7, 10]",False
6932796912,"['Lina', 'Mirana', 'Marci', 'Doom', 'Void Spirit']","['Windranger', 'Outworld Destroyer', 'Tusk', ""Nature's Prophet"", 'Clockwerk']","[1, 3, 4, 7, 8]","[0, 2, 5, 6, 9]",True
6932776803,"['Earthshaker', 'Mirana', 'Faceless Void', ""Nature's Prophet"", 'Invoker']","['Doom', 'Skywrath Mage', 'Winter Wyvern', 'Slark', 'Outworld Destroyer']","[0, 1, 4, 6, 8]","[2, 3, 5, 7, 9]",True
6932763016,"['Clockwerk', ""Nature's Prophet"", 'Dragon Knight', 'Hoodwink', 'Lina']","['Crystal Maiden', 'Primal Beast', 'Shadow Fiend', 'Razor', 'Pangolier']","[1, 3, 5, 7, 9]","[0, 2, 4, 6, 8]",True
6932749307,"['Rubick', 'Doom', 'Naga Siren', 'Dark Willow', 'Windranger']","['Earth Spirit', 'Witch Doctor', 'Centaur Warrunner', 'Lifestealer', 'Leshrac']","[3, 4, 7, 8, 9]","[1, 2, 5, 6, 10]",True
6932732107,"['Mirana', 'Hoodwink', 'Sven', 'Mars', 'Zeus']","['Treant Protector', 'Dark Willow', 'Magnus', ""Nature's Prophet"", 'Ember Spirit']","[1, 3, 4, 7, 9]","[0, 2, 5, 6, 8]",True
6932707912,"['Silencer', 'Doom', 'Broodmother', 'Lifestealer', 'Leshrac']","[""Nature's Prophet"", 'Rubick', 'Hoodwink', 'Pangolier', 'Lina']","[1, 2, 5, 6, 9]","[0, 3, 4, 7, 8]",True
6932683804,"['Treant Protector', 'Hoodwink', 'Pangolier', 'Sniper', 'Tiny']","['Tusk', 'Skywrath Mage', 'Doom', 'Drow Ranger', 'Windranger']","[0, 3, 5, 8, 10]","[1, 2, 4, 7, 9]",False
6932626001,"['Ogre Magi', 'Lion', 'Tusk', 'Clinkz', 'Necrophos']","['Shadow Shaman', 'Rubick', 'Lifestealer', 'Dragon Knight', 'Pudge']","[2, 3, 4, 5, 9]","[0, 1, 6, 7, 8]",False
6932591812,"['Mirana', 'Treant Protector', 'Morphling', 'Snapfire', 'Tusk']","['Viper', 'Techies', 'Spectre', 'Pugna', 'Outworld Destroyer']","[0, 3, 5, 6, 9]","[1, 2, 4, 7, 8]",True
6932591007,"['Dawnbreaker', 'Riki', 'Phoenix', 'Clinkz', 'Lina']","['Lycan', 'Shadow Shaman', 'Drow Ranger', 'Shadow Fiend', 'Mirana']","[1, 2, 5, 6, 8]","[0, 3, 4, 7, 9]",False
6932557612,"['Crystal Maiden', 'Nyx Assassin', 'Tidehunter', 'Slark', 'Outworld Destroyer']","['Earth Spirit', 'Lion', 'Axe', 'Dragon Knight', 'Shadow Fiend']","[0, 3, 5, 6, 9]","[1, 2, 4, 7, 8]",False
6932550800,"['Phantom Assassin', 'Batrider', 'Monkey King', 'Huskar', 'Bloodseeker']","['Viper', 'Legion Commander', 'Lina', 'Slark', 'Ember Spirit']","[0, 1, 4, 6, 8]","[2, 3, 5, 7, 9]",False
6932545211,"['Hoodwink', 'Oracle', 'Tinker', 'Pangolier', 'Ursa']","['Zeus', 'Undying', 'Slark', 'Legion Commander', 'Storm Spirit']","[2, 3, 4, 7, 8]","[0, 1, 5, 6, 9]",True
6932537115,"['Treant Protector', 'Riki', 'Zeus', 'Naga Siren', 'Tidehunter']","['Jakiro', 'Techies', 'Magnus', 'Ember Spirit', 'Monkey King']","[1, 3, 5, 7, 9]","[2, 4, 6, 8, 10]",True
6932524306,"['Tiny', 'Hoodwink', 'Viper', 'Crystal Maiden', 'Morphling']","['Treant Protector', 'Tusk', 'Primal Beast', 'Pugna', 'Weaver']","[2, 3, 5, 7, 9]","[0, 1, 4, 6, 8]",True
6932505905,"['Invoker', 'Night Stalker', 'Riki', 'Lifestealer', 'Snapfire']","['Legion Commander', 'Mirana', 'Shadow Fiend', 'Lina', 'Enigma']","[2, 3, 6, 7, 9]","[0, 1, 4, 5, 8]",True
6932496318,"['Magnus', 'Pudge', 'Treant Protector', 'Sniper']","['Razor', 'Oracle', 'Pangolier', 'Shadow Shaman', 'Phantom Assassin']","[0, 1, 4, 8]","[2, 3, 5, 6, 7]",False
6932472310,"['Bounty Hunter', 'Keeper of the Light', 'Monkey King', 'Mirana', 'Naga Siren']","['Treant Protector', 'Chen', 'Primal Beast', 'Kunkka', 'Huskar']","[1, 3, 5, 6, 8]","[0, 2, 4, 7, 9]",False
6932454604,"['Treant Protector', 'Rubick', 'Doom', 'Ember Spirit', 'Slark']","['Void Spirit', 'Dark Willow', 'Mirana', 'Dawnbreaker', 'Drow Ranger']","[2, 4, 5, 6, 9]","[0, 3, 7, 8, 10]",False
6932450102,"['Crystal Maiden', 'Queen of Pain', 'Viper', 'Ursa', 'Timbersaw']","['Mirana', 'Riki', 'Broodmother', 'Faceless Void', 'Puck']","[1, 2, 4, 7, 9]","[0, 3, 5, 6, 8]",True
6932446300,"['Rubick', 'Treant Protector', 'Pugna', 'Leshrac', 'Weaver']","['Snapfire', 'Primal Beast', 'Lich', 'Templar Assassin', 'Lina']","[0, 3, 4, 5, 9]","[1, 2, 6, 7, 8]",True
6932433310,"['Skywrath Mage', 'Sniper', 'Anti-Mage', 'Necrophos', 'Grimstroke']","['Bounty Hunter', 'Disruptor', 'Ursa', 'Dawnbreaker', 'Zeus']","[0, 1, 6, 8, 10]","[2, 3, 5, 7, 9]",False
6932391614,"['Crystal Maiden', 'Snapfire', 'Ursa', 'Viper', 'Leshrac']","['Timbersaw', 'Dragon Knight', 'Lifestealer', 'Jakiro', 'Batrider']","[2, 3, 6, 7, 9]","[0, 1, 4, 5, 8]",True
6932357307,"['Lina', 'Earthshaker', 'Primal Beast', 'Crystal Maiden', 'Pugna']","['Broodmother', 'Treant Protector', 'Hoodwink', 'Monkey King', 'Pangolier']","[0, 3, 5, 8, 10]","[1, 4, 6, 7, 9]",True
6932305207,"['Treant Protector', 'Axe', 'Zeus', 'Sniper', 'Huskar']","['Razor', 'Lion', 'Wraith King', 'Bounty Hunter', 'Tusk']","[0, 3, 6, 7, 9]","[1, 2, 4, 5, 8]",False
6932298901,"['Pudge', 'Jakiro', 'Dark Seer', 'Lina', 'Monkey King']","['Hoodwink', 'Mirana', 'Spectre', 'Underlord', 'Windranger']","[1, 4, 5, 7, 9]","[2, 3, 6, 8, 10]",False
6932264209,"['Pangolier', 'Skywrath Mage', 'Clockwerk', 'Huskar', 'Bloodseeker']","['Rubick', 'Earth Spirit', 'Dark Seer', 'Templar Assassin', 'Monkey King']","[0, 3, 5, 6, 8]","[1, 2, 4, 7, 9]",False
6932260908,"['Skywrath Mage', ""Nature's Prophet"", 'Morphling', 'Tiny', 'Dawnbreaker']","['Mirana', 'Sand King', 'Anti-Mage', 'Lina', 'Leshrac']","[1, 2, 6, 7, 9]","[0, 3, 4, 5, 8]",False
6932245817,"['Treant Protector', 'Techies', 'Beastmaster', 'Phantom Assassin', 'Leshrac']","['Slark', 'Winter Wyvern', 'Death Prophet', 'Venomancer', 'Pangolier']","[1, 2, 6, 7, 8]","[0, 3, 4, 5, 9]",False
6932241806,"['Rubick', 'Tusk', 'Crystal Maiden', 'Naga Siren', 'Silencer']","['Shadow Fiend', 'Monkey King', 'Dawnbreaker', 'Shadow Shaman', 'Zeus']","[0, 2, 5, 8, 10]","[1, 3, 6, 7, 9]",False
6932224218,"['Tusk', 'Disruptor', 'Phoenix', 'Faceless Void', 'Tiny']","['Mirana', 'Monkey King', 'Slark', 'Batrider', 'Pangolier']","[1, 3, 5, 6, 10]","[2, 4, 7, 8, 9]",True
6932204605,"['Skywrath Mage', 'Crystal Maiden', 'Spirit Breaker', 'Ursa', 'Lina']","['Shadow Fiend', 'Rubick', 'Disruptor', 'Centaur Warrunner', 'Batrider']","[0, 3, 5, 6, 10]","[1, 2, 7, 8, 9]",False
6932187316,"['Winter Wyvern', 'Lina', 'Doom', 'Riki', 'Batrider']","['Hoodwink', 'Silencer', 'Snapfire', 'Axe', 'Pangolier']","[2, 3, 4, 7, 8]","[0, 1, 5, 6, 9]",True
6932165803,"['Marci', 'Silencer', 'Tusk', 'Naga Siren', 'Outworld Destroyer']","['Bounty Hunter', 'Tiny', 'Ember Spirit', 'Windranger', 'Morphling']","[2, 4, 7, 8, 10]","[1, 5, 6, 9, 11]",False
6932122813,"['Marci', 'Windranger', 'Undying', 'Brewmaster', 'Bloodseeker']","[""Nature's Prophet"", 'Jakiro', 'Legion Commander', 'Slark', 'Invoker']","[0, 1, 5, 7, 9]","[2, 3, 4, 6, 8]",True
6932117909,"['Earth Spirit', 'Riki', 'Death Prophet', ""Nature's Prophet"", 'Batrider']","['Lina', 'Disruptor', 'Timbersaw', 'Rubick', 'Slark']","[1, 3, 5, 6, 9]","[0, 2, 4, 7, 8]",True
6932110415,"['Techies', 'Lion', 'Naga Siren', 'Legion Commander', 'Arc Warden']","['Slark', 'Silencer', 'Omniknight', 'Razor', 'Clinkz']","[1, 3, 6, 7, 8]","[0, 2, 4, 5, 9]",True
6932105701,"['Tusk', 'Pudge', 'Sniper', 'Broodmother', 'Wraith King']","['Riki', 'Silencer', 'Mirana', 'Alchemist', 'Lycan']","[2, 3, 5, 8, 9]","[1, 4, 6, 7, 10]",False
6932100911,"['Mirana', 'Gyrocopter', 'Lycan', 'Bloodseeker', 'Ember Spirit']","['Tusk', 'Silencer', 'Faceless Void', 'Puck', 'Treant Protector']","[0, 3, 5, 8, 10]","[2, 4, 6, 7, 9]",False
6932078308,"['Witch Doctor', 'Clinkz', 'Windranger', 'Slark', 'Bloodseeker']","['Tusk', 'Juggernaut', 'Lina', 'Omniknight', 'Silencer']","[0, 1, 6, 7, 9]","[2, 3, 4, 5, 8]",False
6932076506,"['Rubick', 'Skywrath Mage', 'Clockwerk', 'Lina', 'Razor']","['Lion', 'Earthshaker', 'Morphling', 'Leshrac', 'Faceless Void']","[0, 2, 4, 6, 9]","[1, 3, 5, 7, 8]",True
6932072103,"['Dawnbreaker', 'Grimstroke', 'Dark Seer', 'Bloodseeker', 'Spirit Breaker']","['Sand King', 'Jakiro', 'Lina', 'Vengeful Spirit', 'Batrider']","[2, 3, 6, 7, 8]","[0, 1, 4, 5, 9]",False
6932032315,"['Crystal Maiden', 'Sand King', 'Jakiro', 'Tiny']","['Rubick', 'Mirana', 'Lifestealer', 'Winter Wyvern', 'Lina']","[3, 4, 7, 9]","[1, 2, 5, 6, 8]",True
6932022500,"['Jakiro', 'Tusk', 'Razor', 'Slark', 'Queen of Pain']","['Beastmaster', 'Techies', 'Sniper', 'Clockwerk', 'Zeus']","[0, 1, 4, 5, 8]","[2, 3, 6, 7, 9]",True
6931990711,"['Ogre Magi', 'Tusk', 'Beastmaster', 'Templar Assassin', 'Bloodseeker']","['Riki', 'Crystal Maiden', 'Pangolier', 'Death Prophet', 'Slark']","[2, 3, 6, 8, 9]","[0, 1, 5, 7, 10]",False
6931982317,"['Undying', 'Rubick', 'Lycan', 'Templar Assassin', 'Void Spirit']","['Pudge', 'Silencer', 'Puck', 'Visage', 'Lifestealer']","[2, 3, 4, 5, 8]","[0, 1, 6, 7, 9]",True
6931982008,"['Spirit Breaker', 'Magnus', 'Winter Wyvern', 'Faceless Void', 'Zeus']","['Ember Spirit', 'Lina', 'Mirana', 'Sven', 'Spectre']","[2, 3, 5, 6, 8]","[0, 1, 4, 7, 9]",False
6931968611,"['Tusk', 'Enigma', 'Juggernaut', 'Primal Beast', 'Queen of Pain']","['Skywrath Mage', 'Earthshaker', 'Beastmaster', 'Bristleback', 'Ember Spirit']","[0, 1, 4, 5, 10]","[2, 3, 6, 7, 9]",False
6931960611,"[""Nature's Prophet"", 'Ogre Magi', 'Phantom Assassin', 'Pudge', 'Queen of Pain']","['Clockwerk', 'Shadow Fiend', 'Primal Beast', 'Doom', 'Earthshaker']","[0, 2, 5, 7, 9]","[1, 3, 4, 6, 8]",False
6931945504,"['Jakiro', 'Monkey King', 'Vengeful Spirit', 'Templar Assassin', 'Slark']","['Snapfire', 'Treant Protector', 'Anti-Mage', 'Centaur Warrunner', 'Huskar']","[1, 2, 6, 7, 9]","[0, 3, 4, 5, 8]",False
6931944105,"['Tinker', 'Jakiro', 'Beastmaster', 'Dark Willow', 'Anti-Mage']","['Razor', 'Disruptor', 'Pudge', 'Faceless Void', 'Invoker']","[0, 3, 4, 6, 8]","[1, 2, 5, 7, 9]",True
6931907004,"['Pudge', 'Crystal Maiden', 'Dark Seer', 'Drow Ranger', 'Nyx Assassin']","['Disruptor', 'Marci', 'Jakiro', 'Ursa', 'Puck']","[0, 2, 4, 5, 9]","[1, 3, 6, 7, 8]",True
6931906506,"['Primal Beast', 'Techies', 'Lina', 'Undying', 'Ember Spirit']","['Treant Protector', 'Clockwerk', 'Timbersaw', 'Broodmother', 'Drow Ranger']","[1, 2, 5, 6, 9]","[3, 4, 7, 8, 10]",True
6931882303,"['Pudge', 'Elder Titan', 'Dark Seer', 'Mirana', 'Templar Assassin']","['Tiny', 'Crystal Maiden', 'Legion Commander', 'Juggernaut', 'Ember Spirit']","[0, 4, 7, 8, 10]","[2, 3, 5, 6, 9]",True
6931866703,"['Riki', 'Pudge', 'Arc Warden', 'Drow Ranger', 'Bounty Hunter']","['Mirana', 'Tiny', 'Doom', 'Lifestealer', 'Meepo']","[0, 1, 4, 5, 9]","[2, 3, 6, 7, 8]",False
6931863102,"['Shadow Fiend', 'Omniknight', 'Viper', 'Clinkz']","['Rubick', 'Tusk', 'Legion Commander', 'Invoker', 'Faceless Void']","[0, 7, 8, 9]","[1, 2, 5, 6, 10]",False
6931848306,"['Rubick', 'Legion Commander', 'Tusk', 'Bloodseeker', 'Huskar']","['Grimstroke', 'Techies', 'Lycan', 'Ursa', 'Broodmother']","[0, 3, 5, 8, 9]","[2, 4, 6, 7, 10]",False
6931836106,"['Rubick', 'Lina', 'Riki', 'Tiny', 'Ember Spirit']","['Drow Ranger', 'Spirit Breaker', 'Broodmother', 'Mirana', 'Outworld Destroyer']","[0, 1, 4, 7, 8]","[2, 3, 5, 6, 9]",True
6931831800,"['Mirana', 'Tiny', 'Visage', 'Naga Siren', 'Leshrac']","['Gyrocopter', 'Crystal Maiden', 'Tusk', 'Marci', 'Ursa']","[0, 3, 4, 6, 8]","[1, 2, 5, 7, 9]",True
6931831416,"['Riki', 'Tusk', 'Bounty Hunter', 'Faceless Void']","['Lina', 'Crystal Maiden', 'Dark Willow', ""Nature's Prophet"", 'Pangolier']","[1, 4, 6, 8]","[0, 2, 3, 5, 7]",True
6931810513,"['Lina', 'Silencer', 'Timbersaw', 'Lion', 'Ember Spirit']","['Treant Protector', 'Snapfire', 'Primal Beast', 'Lycan', 'Monkey King']","[0, 3, 6, 7, 9]","[1, 2, 4, 5, 8]",False
